,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,host_listings_count,host_total_listings_count,id,host_id,neighbourhood_cleansed,neighbourhood_group_cleansed,property_type,room_type,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_verifications,host_identity_verified,has_availability,instant_bookable,amenities,host_since,host_location,host_name,listing_url
1109,42.37539,-71.1284,4,,2.0,,,91,365,91.0,91.0,365.0,365.0,91.0,365.0,0,0,0,0,0,0,0,,,,,,,,26.0,29.0,1228232072941579604,45819305,West Cambridge,,Entire rental unit,Entire home/apt,within an hour,100%,96%,f,['phone'],t,t,f,"[""Smoke alarm"", ""Dedicated workspace"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Kitchen"", ""Washer"", ""Indoor fireplace"", ""TV"", ""Wifi""]",2015-10-05,,Fidel,https://www.airbnb.com/rooms/1228232072941579604
1110,42.3638835,-71.1004346,5,1.0,1.0,5.0,$263.00,2,90,1.0,3.0,90.0,1125.0,2.1,1102.3,22,52,82,202,20,20,1,4.8,4.8,4.9,4.75,4.85,4.9,4.45,38.0,45.0,1228580827116834283,463475392,The Port,,Entire rental unit,Entire home/apt,within an hour,100%,99%,t,"['email', 'phone']",t,t,t,"[""Heating"", ""Conditioner"", ""Dishwasher"", ""Outdoor playground"", ""Ethernet connection"", ""Refrigerator"", ""Dishes and silverware"", ""Fire extinguisher"", ""Rice maker"", ""Board games"", ""Oven"", ""Smoke alarm"", ""Pool table"", ""Hot water kettle"", ""Cooking basics"", ""Bathtub"", ""Shower gel"", ""Dining table"", ""Air conditioning"", ""Kitchen"", ""Wifi"", ""Trash compactor"", ""Children\u2019s dinnerware"", ""Books and reading material"", ""Luggage dropoff allowed"", ""Coffee maker"", ""Laundromat nearby"", ""Babysitter recommendations"", ""Washer"", ""Hair dryer"", ""Pets allowed"", ""Self check-in"", ""BBQ grill"", ""Lake access"", ""Backyard"", ""Freezer"", ""Cleaning available during stay"", ""Dryer"", ""Cleaning products"", ""Carbon monoxide alarm"", ""TV"", ""Wine glasses"", ""First aid kit"", ""Iron"", ""High chair"", ""Room-darkening shades"", ""Gym"", ""Free street parking"", ""Shampoo"", ""Children\u2019s books and toys"", ""Extra pillows and blankets"", ""Essentials"", ""Body soap"", ""Hot water"", ""Drying rack for clothing"", ""Free parking garage on premises"", ""Hangers"", ""Mini fridge"", ""Paid parking on premises"", ""Barbecue utensils"", ""Crib"", ""Bed linens"", ""Baby bath"", ""Game console"", ""Keypad"", ""Long term stays allowed"", ""Arcade games"", ""Paid parking lot off premises"", ""Coffee"", ""Children\u2019s bikes"", ""Clothing storage"", ""Elevator"", ""Exercise equipment"", ""Pack \u2019n play/Travel crib"", ""Children's playroom"", ""Bidet"", ""Baby monitor"", ""Microwave"", ""Changing table"", ""Outdoor dining area"", ""Stove"", ""Dedicated workspace"", ""EV charger""]",2022-06-09,"Michigan Center, MI",Haroldo,https://www.airbnb.com/rooms/1228580827116834283
1111,42.36206,-71.08106,6,2.0,2.0,5.0,$386.00,2,90,1.0,4.0,1125.0,1125.0,1.9,1125.0,10,28,45,157,26,26,6,4.85,4.88,4.88,4.88,4.88,5.0,4.77,38.0,45.0,1229011299190200867,463475392,East Cambridge,,Entire rental unit,Entire home/apt,within an hour,100%,99%,t,"['email', 'phone']",t,t,t,"[""Heating"", ""First aid kit"", ""Washer"", ""Iron"", ""Exercise equipment"", ""Hair dryer"", ""Fire extinguisher"", ""Pets allowed"", ""Self check-in"", ""BBQ grill"", ""Smoke alarm"", ""Pool table"", ""Free parking garage on premises"", ""Outdoor dining area"", ""Cooking basics"", ""Crib"", ""Dedicated workspace"", ""Building staff"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Kitchen"", ""Indoor fireplace"", ""TV"", ""Wifi""]",2022-06-09,"Michigan Center, MI",Haroldo,https://www.airbnb.com/rooms/1229011299190200867
1112,42.36859004209614,-71.10001700773927,2,1.5,1.0,1.0,$89.00,28,160,28.0,28.0,160.0,160.0,28.0,160.0,0,0,0,177,0,0,0,,,,,,,,5.0,5.0,1231180102830712258,584853621,The Port,,Private room in bed and breakfast,Private room,within an hour,100%,95%,t,"['email', 'phone']",t,t,f,"[""Smoke alarm"", ""Lock on bedroom door"", ""Fire extinguisher"", ""Free parking on premises"", ""Dedicated workspace"", ""Self check-in"", ""Outdoor dining area"", ""Lockbox"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Kitchen"", ""Washer"", ""TV"", ""Wifi"", ""Piano""]",2024-06-21,"Cambridge, MA",Pinyen,https://www.airbnb.com/rooms/1231180102830712258
1113,42.36891577592279,-71.09883397761638,2,1.5,1.0,1.0,$75.00,28,160,28.0,28.0,160.0,160.0,28.0,160.0,0,0,0,207,0,0,0,,,,,,,,5.0,5.0,1231200267837599846,584853621,The Port,,Private room in bed and breakfast,Private room,within an hour,100%,95%,t,"['email', 'phone']",t,t,f,"[""Smoke alarm"", ""Lock on bedroom door"", ""Fire extinguisher"", ""Free parking on premises"", ""Dedicated workspace"", ""Self check-in"", ""Outdoor dining area"", ""Lockbox"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Kitchen"", ""Washer"", ""TV"", ""Wifi"", ""Piano""]",2024-06-21,"Cambridge, MA",Pinyen,https://www.airbnb.com/rooms/1231200267837599846
1114,42.36388,-71.10044,8,2.0,3.0,8.0,$588.00,2,90,1.0,3.0,1125.0,1125.0,2.1,1125.0,0,8,38,158,25,25,1,4.76,4.92,4.88,4.8,4.88,4.88,4.68,38.0,45.0,1231218849312160323,463475392,The Port,,Entire rental unit,Entire home/apt,within an hour,100%,99%,t,"['email', 'phone']",t,t,t,"[""Children\u2019s dinnerware"", ""Heating"", ""Luggage dropoff allowed"", ""Paid parking lot off premises"", ""Conditioner"", ""Dishwasher"", ""Coffee maker: Keurig coffee machine"", ""Wine glasses"", ""Outdoor playground"", ""First aid kit"", ""Coffee"", ""Fire pit"", ""Iron"", ""Washer"", ""Clothing storage"", ""Fireplace guards"", ""Elevator"", ""Refrigerator"", ""Exercise equipment"", ""Dishes and silverware"", ""High chair"", ""Breakfast"", ""Hair dryer"", ""Room-darkening shades"", ""Fire extinguisher"", ""Gym"", ""Pack \u2019n play/Travel crib"", ""Pets allowed"", ""Long term stays allowed"", ""Free street parking"", ""Self check-in"", ""BBQ grill"", ""Children's playroom"", ""Shampoo"", ""Bidet"", ""Oven"", ""Rice maker"", ""Children\u2019s books and toys"", ""Baby monitor"", ""Extra pillows and blankets"", ""Smoke alarm"", ""Backyard"", ""Essentials"", ""Body soap"", ""Pool table"", ""Hot water"", ""Microwave"", ""Freezer"", ""Free parking garage on premises"", ""Outdoor dining area"", ""Hangers"", ""Hot water kettle"", ""Cooking basics"", ""Paid parking on premises"", ""Cleaning available during stay"", ""Bathtub"", ""Dryer"", ""Stove"", ""Barbecue utensils"", ""Crib"", ""Shower gel"", ""Bed linens"", ""Dedicated workspace"", ""Cleaning products"", ""Baby bath"", ""Game console"", ""Dining table"", ""EV charger"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Kitchen"", ""Keypad"", ""Indoor fireplace"", ""TV"", ""Wifi"", ""Trash compactor""]",2022-06-09,"Michigan Center, MI",Haroldo,https://www.airbnb.com/rooms/1231218849312160323
1115,42.37059773447151,-71.10674591984592,1,2.0,1.0,1.0,$82.00,1,365,1.0,1.0,365.0,365.0,1.0,365.0,3,16,36,36,47,47,4,4.89,4.89,4.74,4.94,4.94,4.98,4.81,2.0,4.0,1231842790919068278,65735793,Mid-Cambridge,,Private room in home,Private room,within a day,100%,97%,t,"['email', 'phone']",f,t,f,"[""Smoke alarm"", ""Lock on bedroom door"", ""Heating"", ""Hot water"", ""Fire extinguisher"", ""Free parking on premises"", ""First aid kit"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Kitchen"", ""Mini fridge"", ""TV"", ""Wifi""]",2016-04-04,"Cambridge, MA",Sheldon,https://www.airbnb.com/rooms/1231842790919068278
1116,42.37066,-71.10801,1,2.0,1.0,1.0,$82.00,1,365,1.0,1.0,365.0,365.0,1.0,365.0,5,24,54,54,60,60,3,4.88,4.88,4.82,4.93,4.92,4.93,4.85,2.0,4.0,1231846129912835942,65735793,Mid-Cambridge,,Private room in home,Private room,within a day,100%,97%,t,"['email', 'phone']",f,t,f,"[""Smoke alarm"", ""Lock on bedroom door"", ""Heating"", ""Hot water"", ""Hair dryer"", ""Fire extinguisher"", ""Free parking on premises"", ""Dedicated workspace"", ""First aid kit"", ""Mini fridge"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Kitchen"", ""Iron"", ""TV"", ""Wifi""]",2016-04-04,"Cambridge, MA",Sheldon,https://www.airbnb.com/rooms/1231846129912835942
1117,42.38199995909328,-71.11775055899969,3,,,,,29,365,29.0,29.0,365.0,365.0,29.0,365.0,0,0,0,0,9,9,0,5.0,5.0,4.89,5.0,5.0,4.89,4.78,85.0,143.0,1232012149968507798,380623623,Agassiz,,Private room in home,Private room,within an hour,100%,97%,t,"['email', 'phone']",t,t,f,"[""Paid washer \u2013 In building"", ""Conditioner"", ""Refrigerator"", ""Room-darkening shades"", ""Self check-in"", ""Shampoo"", ""Paid dryer \u2013 In building"", ""Smoke alarm"", ""Essentials"", ""Body soap"", ""Hot water"", ""Lockbox"", ""Hangers"", ""Hot water kettle"", ""Toaster"", ""Lock on bedroom door"", ""Coffee maker: drip coffee maker"", ""Shower gel"", ""Bed linens"", ""Dedicated workspace"", ""Cleaning products"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Central heating"", ""Long term stays allowed"", ""TV"", ""Wifi""]",2020-12-17,"Cambridge, MA",Sofia,https://www.airbnb.com/rooms/1232012149968507798
1118,42.38251293442142,-71.11744835388316,2,,,,,29,365,29.0,29.0,365.0,365.0,29.0,365.0,0,0,0,0,10,10,0,4.9,4.7,4.8,4.9,4.9,4.9,4.9,85.0,143.0,1232015719431173776,380623623,Agassiz,,Private room in home,Private room,within an hour,100%,97%,t,"['email', 'phone']",t,t,f,"[""Paid washer \u2013 In building"", ""Conditioner"", ""Refrigerator"", ""Room-darkening shades"", ""Fire extinguisher"", ""Self check-in"", ""Shampoo"", ""Paid dryer \u2013 In building"", ""Smoke alarm"", ""Essentials"", ""Body soap"", ""Hot water"", ""Lockbox"", ""Hangers"", ""Hot water kettle"", ""Lock on bedroom door"", ""Coffee maker: drip coffee maker"", ""Shower gel"", ""Bed linens"", ""Dedicated workspace"", ""Cleaning products"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Central heating"", ""Long term stays allowed"", ""TV"", ""Wifi""]",2020-12-17,"Cambridge, MA",Sofia,https://www.airbnb.com/rooms/1232015719431173776
1119,42.36801034259189,-71.07985900823418,2,,1.0,,,2,365,2.0,2.0,365.0,365.0,2.0,365.0,0,0,0,0,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,16.0,16.0,1232796902111350308,492835190,East Cambridge,,Entire rental unit,Entire home/apt,within an hour,90%,99%,f,"['email', 'phone']",t,t,t,"[""Paid dryer \u2013 In building"", ""Smoke alarm"", ""Dishes and silverware"", ""Hot water"", ""Bathtub"", ""Paid washer \u2013 In building"", ""Cooking basics"", ""Bed linens"", ""Dedicated workspace"", ""Kitchen"", ""Self check-in"", ""Lockbox"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Central heating"", ""Wifi""]",2022-12-26,,Ivan,https://www.airbnb.com/rooms/1232796902111350308
1120,42.36421440000001,-71.1082495,8,2.0,3.0,4.0,$500.00,3,289,1.0,4.0,289.0,289.0,3.4,289.0,14,43,73,193,22,22,1,4.68,4.68,4.68,4.86,4.77,4.86,4.23,34.0,35.0,1233950828897082169,43613912,Riverside,,Entire rental unit,Entire home/apt,within an hour,100%,99%,f,"['email', 'phone']",t,t,f,"[""Baking sheet"", ""Heating"", ""Luggage dropoff allowed"", ""Coffee maker"", ""Safe"", ""Dishwasher"", ""First aid kit"", ""Iron"", ""Washer"", ""Refrigerator"", ""Dishes and silverware"", ""Hair dryer"", ""Pack \u2019n play/Travel crib"", ""Free street parking"", ""Shampoo"", ""Oven"", ""Private entrance"", ""Extra pillows and blankets"", ""Smoke alarm"", ""Essentials"", ""Hot water"", ""Microwave"", ""Hangers"", ""Free parking on premises"", ""Hot water kettle"", ""Cooking basics"", ""Toaster"", ""Beach essentials"", ""Stove"", ""Dryer"", ""Single level home"", ""Bed linens"", ""Dedicated workspace"", ""Paid parking off premises"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Kitchen"", ""Long term stays allowed"", ""TV"", ""Wifi""]",2015-09-07,"Boston, MA",Drew,https://www.airbnb.com/rooms/1233950828897082169
1121,42.36425,-71.10194,5,1.0,1.0,5.0,$263.00,2,90,1.0,3.0,90.0,1125.0,2.1,1102.3,30,60,90,120,13,13,1,4.77,4.77,5.0,4.85,4.85,5.0,4.69,38.0,45.0,1234927492106462677,463475392,Cambridgeport,,Entire rental unit,Entire home/apt,within an hour,100%,99%,t,"['email', 'phone']",t,t,t,"[""Heating"", ""Conditioner"", ""Dishwasher"", ""Outdoor playground"", ""Ethernet connection"", ""Refrigerator"", ""Dishes and silverware"", ""Fire extinguisher"", ""Rice maker"", ""Board games"", ""Oven"", ""Smoke alarm"", ""Pool table"", ""Hot water kettle"", ""Cooking basics"", ""Bathtub"", ""Shower gel"", ""Dining table"", ""Air conditioning"", ""Kitchen"", ""Wifi"", ""Trash compactor"", ""Children\u2019s dinnerware"", ""Books and reading material"", ""Luggage dropoff allowed"", ""Coffee maker"", ""Laundromat nearby"", ""Babysitter recommendations"", ""Washer"", ""Hair dryer"", ""Pets allowed"", ""Self check-in"", ""BBQ grill"", ""Lake access"", ""Backyard"", ""Freezer"", ""Cleaning available during stay"", ""Dryer"", ""Cleaning products"", ""Carbon monoxide alarm"", ""TV"", ""Wine glasses"", ""First aid kit"", ""Iron"", ""High chair"", ""Room-darkening shades"", ""Gym"", ""Free street parking"", ""Shampoo"", ""Children\u2019s books and toys"", ""Extra pillows and blankets"", ""Essentials"", ""Body soap"", ""Hot water"", ""Drying rack for clothing"", ""Free parking garage on premises"", ""Hangers"", ""Mini fridge"", ""Paid parking on premises"", ""Barbecue utensils"", ""Crib"", ""Bed linens"", ""Baby bath"", ""Game console"", ""Keypad"", ""Long term stays allowed"", ""Arcade games"", ""Paid parking lot off premises"", ""Coffee"", ""Children\u2019s bikes"", ""Clothing storage"", ""Elevator"", ""Exercise equipment"", ""Pack \u2019n play/Travel crib"", ""Children's playroom"", ""Bidet"", ""Baby monitor"", ""Microwave"", ""Changing table"", ""Outdoor dining area"", ""Stove"", ""Dedicated workspace"", ""EV charger""]",2022-06-09,"Michigan Center, MI",Haroldo,https://www.airbnb.com/rooms/1234927492106462677
1122,42.38161197026023,-71.13218251955959,1,1.0,1.0,1.0,$90.00,91,300,91.0,91.0,300.0,300.0,91.0,300.0,29,59,89,179,0,0,0,,,,,,,,1.0,1.0,1238495437969720715,22383338,West Cambridge,,Private room in rental unit,Private room,,,,f,"['email', 'phone']",t,t,f,"[""Dishwasher"", ""Free driveway parking on premises \u2013 1 space"", ""Fire pit"", ""Clothing storage"", ""Dishes and silverware"", ""BBQ grill"", ""Extra pillows and blankets"", ""Backyard"", ""Outdoor dining area"", ""Ceiling fan"", ""Free washer \u2013 In building"", ""Hammock"", ""Lock on bedroom door"", ""Bathtub"", ""Outdoor furniture"", ""Bed linens"", ""Dedicated workspace"", ""Kitchen"", ""Free dryer \u2013 In building"", ""Wifi""]",2014-10-10,"Cambridge, MA",Moon,https://www.airbnb.com/rooms/1238495437969720715
1123,42.37136,-71.09127,3,1.0,1.0,3.0,$92.00,1,365,1.0,1.0,1125.0,1125.0,1.0,1125.0,28,58,88,361,71,71,2,4.58,4.69,4.39,4.8,4.9,4.73,4.52,56.0,58.0,1240672030492221797,15154687,Wellington-Harrington,,Private room in rental unit,Private room,within an hour,100%,100%,f,"['email', 'phone']",t,t,t,"[""Refrigerator"", ""Essentials"", ""Lock on bedroom door"", ""Heating"", ""Hot water"", ""Exterior security cameras on property"", ""Bed linens"", ""Dedicated workspace"", ""Self check-in"", ""Shampoo"", ""Air conditioning"", ""Keypad"", ""Wifi""]",2014-05-05,"Massachusetts, United States",Taskin,https://www.airbnb.com/rooms/1240672030492221797
1124,42.38321071593467,-71.11468688433499,8,2.0,3.0,5.0,$601.00,3,32,3.0,3.0,32.0,32.0,3.0,32.0,0,10,17,17,9,9,2,5.0,5.0,5.0,5.0,4.89,5.0,4.89,,,1241558164458790735,21214203,Agassiz,,Entire rental unit,Entire home/apt,,,,f,,,t,f,"[""Baking sheet"", ""Books and reading material"", ""Built In Speakers sound system with Bluetooth and aux"", ""Bikes"", ""Record player"", ""Free dryer \u2013 In unit"", ""Dishwasher"", ""Wine glasses"", ""First aid kit"", ""Coffee"", ""Iron"", ""Ethernet connection"", ""Portable fans"", ""Dishes and silverware"", ""Viking stainless steel gas stove"", ""Hair dryer"", ""Room-darkening shades"", ""Fire extinguisher"", ""Pets allowed"", ""TRESemm\u00e9 conditioner"", ""Self check-in"", ""BBQ grill"", ""Board games"", ""Private entrance"", ""Bread maker"", ""Extra pillows and blankets"", ""Smoke alarm"", ""Backyard"", ""Essentials"", ""Body soap"", ""Hot water"", ""Microwave"", ""Free washer \u2013 In unit"", ""Freezer"", ""EV charger - level 2"", ""Kitchen"", ""Exercise equipment: yoga mat"", ""Outdoor dining area"", ""Hangers"", ""Lockbox"", ""Free parking on premises"", ""Private patio or balcony"", ""Hot water kettle"", ""Cooking basics"", ""TRESemm\u00e9 shampoo"", ""Clothing storage: walk-in closet, closet, and dresser"", ""Toaster"", ""Bathtub"", ""Barbecue utensils"", ""Outdoor furniture"", ""Coffee maker: drip coffee maker"", ""Bed linens"", ""Dedicated workspace"", ""Cleaning products"", ""Dining table"", ""Insignia refrigerator"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Central heating"", ""Viking stainless steel single oven"", ""Long term stays allowed"", ""TV"", ""Wifi""]",,,,https://www.airbnb.com/rooms/1241558164458790735
1125,42.37197199754264,-71.1008156826708,2,,1.0,,,30,120,30.0,30.0,1125.0,1125.0,30.0,1125.0,0,0,1,1,3,3,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,1241598489990237742,11869933,Mid-Cambridge,,Entire rental unit,Entire home/apt,within an hour,100%,100%,t,"['email', 'phone', 'work_email']",t,t,t,"[""Baking sheet"", ""Heating"", ""Books and reading material"", ""365 conditioner"", ""Coffee maker"", ""Laundromat nearby"", ""Fast wifi \u2013 304 Mbps"", ""Dishwasher"", ""Free dryer \u2013 In unit"", ""Housekeeping available 12 hours a day, 4 days a week - available at extra cost"", ""Wine glasses"", ""Window guards"", ""First aid kit"", ""Coffee"", ""Iron"", ""Washer"", ""Portable fans"", ""Refrigerator"", ""Dishes and silverware"", ""Hair dryer"", ""Fire extinguisher"", ""Blender"", ""Shared patio or balcony"", ""Stainless steel oven"", ""BBQ grill"", ""Self check-in"", ""Shampoo"", ""Board games"", ""Private entrance"", ""Extra pillows and blankets"", ""Smoke alarm"", ""Essentials"", ""Hot water"", ""Drying rack for clothing"", ""Microwave"", ""Clothing storage: closet and dresser"", ""Gas stove"", ""Freezer"", ""Outdoor dining area"", ""Hangers"", ""Hot water kettle"", ""Cooking basics"", ""Hammock"", ""Toaster"", ""Outdoor furniture"", ""Shower gel"", ""Bed linens"", ""Dedicated workspace"", ""Cleaning products"", ""Dining table"", ""Carbon monoxide alarm"", ""Kitchen"", ""Keypad"", ""365 body soap"", ""Long term stays allowed"", ""TV""]",2014-02-02,"Boston, MA",April,https://www.airbnb.com/rooms/1241598489990237742
1126,42.37134,-71.07851,2,,1.0,,,3,365,3.0,3.0,365.0,365.0,3.0,365.0,0,0,0,0,4,4,0,5.0,4.5,4.75,5.0,4.75,5.0,4.75,16.0,16.0,1242921508170482231,491156683,East Cambridge,,Entire rental unit,Entire home/apt,,,,,"['email', 'phone']",t,t,t,"[""Smoke alarm"", ""Dishes and silverware"", ""Body soap"", ""Heating"", ""Hot water"", ""Microwave"", ""Cooking basics"", ""Shower gel"", ""Bed linens"", ""Dedicated workspace"", ""Self check-in"", ""Shampoo"", ""Lockbox"", ""Induction stove"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Kitchen"", ""Wifi""]",2022-12-12,"Somerville, MA",Elizabeth,https://www.airbnb.com/rooms/1242921508170482231
1127,42.38879,-71.12366,4,3.0,1.0,2.0,$90.00,30,1125,1.0,30.0,1125.0,1125.0,19.1,1125.0,3,31,49,324,41,41,8,4.68,4.71,4.71,4.9,4.8,4.9,4.59,4.0,4.0,1243535634138473191,218493228,Neighborhood Nine,,Private room in rental unit,Private room,within an hour,100%,100%,t,"['email', 'phone']",t,t,t,"[""Central air conditioning"", ""Heating"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Free dryer \u2013 In unit"", ""Iron"", ""Refrigerator"", ""Dishes and silverware"", ""Hair dryer"", ""Shampoo"", ""Oven"", ""Extra pillows and blankets"", ""Smoke alarm"", ""Essentials"", ""Hot water"", ""Microwave"", ""Free washer \u2013 In unit"", ""Exterior security cameras on property"", ""Hangers"", ""Cooking basics"", ""Paid parking on premises"", ""Lock on bedroom door"", ""Stove"", ""Bed linens"", ""Dedicated workspace"", ""Carbon monoxide alarm"", ""Kitchen"", ""Long term stays allowed"", ""TV"", ""Wifi""]",2018-10-02,"Cambridge, MA",John,https://www.airbnb.com/rooms/1243535634138473191
1128,42.36594,-71.11069,2,1.5,1.0,1.0,$159.00,2,730,1.0,28.0,730.0,730.0,24.3,730.0,2,2,2,270,2,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,128.0,201.0,1243687443033668132,31340713,Riverside,,Entire rental unit,Entire home/apt,within an hour,99%,91%,f,"['email', 'phone']",t,t,f,"[""Heating"", ""Coffee maker"", ""Conditioner"", ""Coffee"", ""Iron"", ""Washer"", ""Clothing storage"", ""Refrigerator"", ""Hair dryer"", ""Fire extinguisher"", ""Pets allowed"", ""Shampoo"", ""Oven"", ""Smoke alarm"", ""Essentials"", ""Body soap"", ""Hot water"", ""Microwave"", ""Hot water kettle"", ""Cooking basics"", ""Paid parking on premises"", ""Toaster"", ""Stove"", ""Dryer"", ""Bed linens"", ""Dedicated workspace"", ""Cleaning products"", ""Dining table"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Kitchen"", ""TV"", ""Wifi""]",2015-04-16,"Boston, MA",Kama,https://www.airbnb.com/rooms/1243687443033668132
1129,42.38661564860657,-71.12488650011618,2,1.0,1.0,1.0,$80.00,30,365,1.0,30.0,1125.0,1125.0,21.0,1125.0,2,31,61,139,29,29,5,4.66,4.69,4.83,4.9,4.72,4.9,4.66,3.0,3.0,1244865689086446980,248263858,Neighborhood Nine,,Private room in rental unit,Private room,within an hour,93%,100%,f,"['email', 'phone']",f,t,t,"[""Paid washer \u2013 In building"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Iron"", ""Refrigerator"", ""Dishes and silverware"", ""Hair dryer"", ""Fire extinguisher"", ""Shampoo"", ""Oven"", ""Extra pillows and blankets"", ""Paid dryer \u2013 In building"", ""Smoke alarm"", ""Essentials"", ""Hot water"", ""Microwave"", ""Exterior security cameras on property"", ""Paid parking on premises \u2013 2 spaces"", ""Kitchen"", ""Hangers"", ""Cooking basics"", ""Window AC unit"", ""Lock on bedroom door"", ""Stove"", ""Bed linens"", ""Dedicated workspace"", ""Paid parking off premises"", ""Carbon monoxide alarm"", ""Central heating"", ""Long term stays allowed"", ""TV"", ""Wifi""]",2019-03-11,,Ann,https://www.airbnb.com/rooms/1244865689086446980
1130,42.37634,-71.11046,2,,,,,3,14,3.0,3.0,14.0,14.0,3.0,14.0,0,0,0,0,7,7,2,4.86,5.0,4.86,5.0,5.0,5.0,4.86,1.0,1.0,1245193538360887691,17970026,Mid-Cambridge,,Entire rental unit,Entire home/apt,within an hour,100%,89%,f,"['email', 'phone', 'work_email']",f,t,f,"[""Heating"", ""Wine glasses"", ""Coffee"", ""Iron"", ""Refrigerator"", ""Dishes and silverware"", ""Hair dryer"", ""Fire extinguisher"", ""Coffee maker: french press, pour-over coffee"", ""Free street parking"", ""Self check-in"", ""Shampoo"", ""Oven"", ""Extra pillows and blankets"", ""Smoke alarm"", ""Essentials"", ""Body soap"", ""Hot water"", ""Microwave"", ""Freezer"", ""Backyard - Fully fenced"", ""Outdoor dining area"", ""Hangers"", ""Mini fridge"", ""Hot water kettle"", ""Cooking basics"", ""Bathtub"", ""Stove"", ""Outdoor furniture"", ""Shower gel"", ""Bed linens"", ""Dedicated workspace"", ""Cleaning products"", ""Dining table"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Kitchen"", ""Keypad"", ""Long term stays allowed"", ""Private patio or balcony"", ""Wifi""]",2014-07-11,"Boston, MA",Junzi,https://www.airbnb.com/rooms/1245193538360887691
1131,42.36459,-71.11103,14,3.0,4.0,6.0,$740.00,1,365,1.0,3.0,365.0,365.0,2.3,365.0,5,14,28,266,39,39,5,5.0,4.95,4.95,4.97,4.97,4.87,4.85,43.0,45.0,1245363849455896033,502043395,Riverside,,Entire home,Entire home/apt,within an hour,100%,99%,t,"['email', 'phone']",t,t,f,"[""Children\u2019s dinnerware"", ""Baking sheet"", ""Heating"", ""Books and reading material"", ""Luggage dropoff allowed"", ""Coffee maker"", ""Conditioner"", ""Laundromat nearby"", ""Dishwasher"", ""Free dryer \u2013 In unit"", ""First aid kit"", ""Coffee"", ""Iron"", ""Washer"", ""Clothing storage: closet"", ""Refrigerator"", ""Dishes and silverware"", ""Hair dryer"", ""Room-darkening shades"", ""Fire extinguisher"", ""Self check-in"", ""Board games"", ""Oven"", ""Crib - always at the listing"", ""Private entrance"", ""Noise decibel monitors on property"", ""Pack \u2019n play/Travel crib - always at the listing"", ""Bread maker"", ""Smoke alarm"", ""Essentials"", ""Body soap"", ""Hot water"", ""Drying rack for clothing"", ""Microwave"", ""Freezer"", ""Baby bath - always at the listing"", ""Exterior security cameras on property"", ""Smart lock"", ""Hangers"", ""Standalone high chair - always at the listing"", ""Private patio or balcony"", ""Hot water kettle"", ""Cooking basics"", ""Bathtub"", ""Outdoor furniture"", ""Bed linens"", ""Dedicated workspace"", ""Cleaning products"", ""Dining table"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Kitchen"", ""Long term stays allowed"", ""TV"", ""Wifi""]",2023-02-20,"Boston, MA",Tra My,https://www.airbnb.com/rooms/1245363849455896033
1132,42.36645,-71.10137,4,1.0,2.0,2.0,$227.00,30,365,3.0,30.0,365.0,365.0,28.1,365.0,2,9,10,10,10,10,3,5.0,5.0,5.0,4.9,5.0,4.9,4.7,7.0,7.0,1252234122328267954,653636057,The Port,,Entire rental unit,Entire home/apt,within a few hours,94%,97%,f,"['email', 'phone']",t,t,f,"[""Iron"", ""Washer"", ""Elevator"", ""Ethernet connection"", ""Portable fans"", ""Hair dryer"", ""Pets allowed"", ""Central heating"", ""Self check-in"", ""Smoke alarm"", ""Essentials"", ""Hot water"", ""Exterior security cameras on property"", ""Lockbox"", ""Hangers"", ""Cooking basics"", ""Paid parking on premises"", ""Dryer"", ""Bed linens"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Kitchen"", ""TV"", ""Wifi""]",2024-09-23,,Shane,https://www.airbnb.com/rooms/1252234122328267954
